"ID","THETAs","THETAr","Ks[cm/h]","n","Hvg","Km","DthetaDh_Vg_Acc[%]","Se_Ini_Vg[-]","Kr_THETAini_Vg[-]","Hkg[mm]","SIGMA[-]","DthetaDh_Kg_Acc[%]","Se_Ini_Kg[-]","Kr_THETAini_Kg[-]","S_Kg[mm s-0.5]","A_Vg","B_Vg","S_Vg[mm s-0.5]","Tmax_Vg[min]","A_Inv","B_Inv","S_Inv[mm s-0.5]","SIGMA_Inv[-]","Kr_THETAini_Inv[-]","Ks_Inv[cm/h]","Tmax_Inv[min]","Ks_Qe[cm/h]","Kr_THETAini_Qe[-]","S_Qe[mm s-0.5]","Sigma_Qe[-]"
25.0,0.46,0.03,0.252,1.37,625,1,99.0,0.35634989925984883,2.1250700158010876e-5,7831.32824720701,2.104429496377243,100.0,0.4537624109023157,2.684147203280623e-5,2.0947818630741986,0.027098357391786936,0.46667800037341756,20.583371451190885,1.2666210568602817e7,0.031930904817312256,0.4666666668815748,0.19061670242921558,3.9445861540394165,4.02952833681274e-10,0.02160000000008085,147846.38376464226,0.02160000000644637,5.602789824123087e-10,0.1899911019878818,3.9999465677360555
26.0,0.46,0.03,0.252,1.37,625,1,99.0,0.19750009383349426,1.9720514584736625e-7,7831.328249827539,2.104429496377697,100.0,0.18917325062144913,1.0860603826372317e-6,2.5597525212966556,0.021734408105335497,0.4666667718427444,23.151169334925672,1.6022904963603178e7,0.021511205049024838,0.46666666669124074,0.22844140175784092,3.377500172904851,4.607648974260121e-11,0.021600000003958824,212343.237397328,0.09211743919376109,1.1250730753133057e-12,0.22032152473382852,3.9694410916840184
27.0,0.46,0.03,0.252,1.37,625,1,99.0,0.0843032553399072,2.3515802141815893e-10,7831.327961092846,2.104429496377603,100.0,0.024127933917675475,1.8097057475395225e-8,2.811006618444548,0.019047638387740155,0.46666666679208424,24.81940914891932,1.8415270372025754e7,0.01787310147644382,0.4666666666666742,0.2494189261257048,3.0143779188415314,1.4232676771944185e-14,0.02160000000732199,253132.32693491888,0.09360690645152836,6.447207311195713e-15,0.24060841573594746,3.771985041949752
28.0,0.46,0.03,0.252,1.37,625,1,99.0,0.05047689798691908,4.077453354276925e-12,7831.328231783979,2.1044294963778087,100.0,0.00422102828162222,1.8325178140309042e-9,2.8398079854557885,0.018369074357577866,0.46666666666884127,0.0,0.0,0.01751579513174246,0.4666666666666666,0.2535983584156284,3.6108081424501774,2.929689369523523e-21,0.021600000000322216,261686.7162645782,0.06267694154948496,2.6586679866724937e-14,0.2481767005288192,3.4979278297530976
29.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.9869092352350773,0.021226216714472744,2.0000000000000002e6,3.999999999802335,100.0,0.9833852057306389,0.001421408183263716,0.027371857295979074,1.9755964934008865,0.47798731558105206,0.0,0.0,1.5565687149800504,0.8460570245528181,0.0008794632957960849,1.1058165903630723,0.7113569210365339,0.02160000001825389,37.77477984047209,0.021600000390751235,0.0013687920951703345,0.0010748648884361498,3.9999867251679815
30.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.9805096490275632,0.01430229200370798,1.9999999999999963e6,3.999999959337337,100.0,0.9787164077952264,0.0006931587112484706,0.03176984212823364,1.3269165343451952,0.4742945557353109,0.0,0.0,1.2151176698319146,0.6758389602211863,0.001886369551060697,1.6970466461611415,0.39219805041472444,0.021600010779010484,39.19383372569044,0.021600000145242628,0.0008819287988055909,0.0022498845429287434,3.999999763944126
31.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.97443909470059,0.01041059986311294,1.9999999999999963e6,3.9999999284594576,100.0,0.9747681025159675,0.0004029696382915759,0.035094379594554186,1.0117821987358988,0.4722189865936602,0.0,0.0,1.0249751918928593,0.669074719610288,0.0023823300810505293,1.6505400749538564,0.3795150992692899,0.02160000351562704,59.98326397989321,0.02160000000017834,0.000639265655047433,0.002790480491431718,3.9999999921093483
32.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.9687029643260606,0.007951264600306783,2.0000000000000002e6,3.999999947769546,100.0,0.9712982425432714,0.0002602485048926864,0.03779065484345079,0.8263424445354828,0.4709073411201636,0.0,0.0,0.9010622086298157,0.5886947462251646,0.002961312478178554,1.945790906880054,0.2288026491721837,0.02160000003278061,59.99654140634818,0.02160000000000001,0.0004952361531802588,0.0033270562227530817,3.9999999999979976
33.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.8973050229175296,0.0006189028919890599,2.0000000000000002e6,3.9999999624822573,100.0,0.9329159851540422,9.290743320339573e-6,0.060242420257506035,0.25183382576489993,0.4669967482090608,0.0,0.0,0.3855176084034806,0.4666862950319334,0.007963796748821275,3.9999750024020195,3.680318487511503e-5,0.021600000015727122,258.08401322182806,0.0216000000000001,6.786086211176883e-5,0.008011290427541413,3.999999999999891
34.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.8538270560817631,0.00015834887929345445,1.9999999999999963e6,3.999999981080387,100.0,0.9073446452979514,2.3782741390809654e-6,0.07144009225042423,0.1769278792112405,0.4667511194022898,0.0,0.0,0.2791211479215832,0.46923764418081926,0.009360342673712704,2.791941164902709,0.004820582839036199,0.02160000373206484,359.9725442708119,0.02160000000000001,2.666676230140509e-5,0.009421064687879796,3.9999999999946114
35.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.7024119213098895,1.1132685903309482e-6,1.9999999999999963e6,3.9999999996919087,100.0,0.7730512260723021,5.7328869773554756e-8,0.11338157694276688,0.08690559473804853,0.4666672604099148,0.0,0.0,0.11395553506606067,0.5281349057646423,0.019615390853329147,1.1019056358568242,0.11525294830870443,0.02160009274670825,2000.0495556376534,0.0216000000000001,8.734591704491994e-7,0.018681709574121963,3.999999999338419
36.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.6082725793435323,3.140718012745055e-8,1.999999999999984e6,3.9999999635573804,100.0,0.6355441564497045,7.427458889816367e-9,0.14418917824862876,0.06602057349515351,0.46666668341716266,0.0,0.0,0.07096077459915452,0.5222752416870495,0.024078041255279518,0.7006329955973895,0.10426607816321791,0.021600017359870303,2940.16950709021,0.0216000000000001,6.265876990070142e-8,0.022762678409607225,3.999999998325409
37.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.49451367594708445,1.875508188941532e-10,1.9999999999999963e6,3.999999953910093,100.0,0.4094062113794833,6.278628392632024e-10,0.18394972688645284,0.05116274711085939,0.4666666667666937,0.0,0.0,0.04378994405939273,0.4772790297864028,0.029434962465808588,0.7003038119951871,0.019898180849505304,0.021600092424998094,3670.0304465016934,0.021600000000000143,1.2099078248902823e-9,0.027851797220327597,3.9999995565733726
38.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.4019618373164817,1.1173973989602634e-12,2.0000000000000002e6,3.999999968008505,100.0,0.2104909371913426,7.35573878041558e-11,0.21286886437699568,0.04324484720083566,0.4666666666672626,0.0,0.0,0.03275715274694077,0.46666666666692586,0.03365387410569017,3.9428560542908273,4.861194743314388e-13,0.021600000000003942,4608.493010751672,0.0216000000000001,2.853393137871562e-11,0.03246502858803696,3.9999800787883903
39.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.30696769815763364,1.4237163240400388e-15,2.0000000000000002e6,3.999999944824081,100.0,0.06013371871447898,6.1328344546926525e-12,0.23235183085474428,0.03731726341869661,0.4666666666666674,0.0,0.0,0.027516753691965504,0.4666666666666678,0.038340010843868136,3.6563774260715367,2.1855057380696273e-15,0.021600000000067683,5981.268031814453,0.02160000000000001,8.689368872635699e-13,0.03678407308279947,3.998748047675469
40.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.19054607176634555,1.0805176751239826e-20,2.0000000000000002e6,3.999999975233864,100.0,0.001999558481699191,1.2804651294507613e-13,0.23946014634706184,0.031950019715083745,0.4666666666666666,0.0,0.0,0.025913885294651946,0.4666666666666666,0.043191715577611374,3.214835020264698,1.3716280804008556e-20,0.021600000000795632,7590.837786457697,0.021600000000000057,1.640570109018356e-13,0.04091034428182793,3.996988242912536
