"ID","THETAs","THETAr","Ks[cm/h]","n","Hvg","Km","DthetaDh_Vg_Acc[%]","Se_Ini_Vg[-]","Kr_THETAini_Vg[-]","Hkg[mm]","SIGMA[-]","DthetaDh_Kg_Acc[%]","Se_Ini_Kg[-]","Kr_THETAini_Kg[-]","S_Kg[mm s-0.5]","A_Vg","B_Vg","S_Vg[mm s-0.5]","Tmax_Vg[min]","A_Inv","B_Inv","S_Inv[mm s-0.5]","SIGMA_Inv[-]","Kr_THETAini_Inv[-]","Ks_Inv[cm/h]","Tmax_Inv[min]","Ks_Qe[cm/h]","Kr_THETAini_Qe[-]","S_Qe[mm s-0.5]","Sigma_Qe[-]"
27.0,0.46,0.03,0.252,1.37,625,1,99.0,0.0843032553399072,2.3515802141815893e-10,7831.328160704417,2.1044294963772354,100.0,0.024127934604761054,1.8097057475444875e-8,2.811006653271461,0.019047638387740155,0.46666666679208424,24.81940914891932,1.8415270372025754e7,0.0178731014890278,0.4666666666666666,0.24941891210158385,3.7844130346622107,2.7631185775926677e-18,0.021600000003350585,253132.29856216485,0.09360687172582668,1.9725963560913472e-14,0.24060842089803688,3.665634343168995
28.0,0.46,0.03,0.252,1.37,625,1,99.0,0.05047689798691908,4.077453354276925e-12,7831.328089531066,2.1044294963773758,100.0,0.004221028174314211,1.8325178140372295e-9,2.839807959819961,0.018369074357577866,0.46666666666884127,0.0,0.0,0.017515795129854912,0.4666666666666666,0.25359832292502477,3.845387883324607,1.3801868923307418e-22,0.021600000001570537,261686.64298922865,0.06267699566607669,4.2474352729381083e-14,0.2481767029765388,3.4524003061497273
29.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.9869092352350773,0.021226216714472744,1.9999999999999963e6,3.999999955404432,100.0,0.9833852067077022,0.0014214084580098007,0.02737185978961033,1.9755964934008865,0.47798731558105206,0.0,0.0,1.5565688065169159,0.8462879364274045,0.0008794617969278605,1.104725364900718,0.7117898808013835,0.02160000000385802,37.88822929900588,0.021601532585490964,0.001500694530542273,0.0010903356532913464,3.978838469002389
30.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.9805096490275632,0.01430229200370798,2.0000000000000002e6,3.999999955137258,100.0,0.9787164079039044,0.0006931587247355062,0.03176984241527284,1.3269165343451952,0.4742945557353109,0.0,0.0,1.215117676036533,0.6756771942322876,0.0018870607757190648,1.697691327438017,0.3918947391855393,0.02160000243196404,39.18347579467625,0.021600000000013924,0.0008819278717105558,0.0022498595371431627,3.999999997527896
31.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.97443909470059,0.01041059986311294,2.0000000000000002e6,3.9999999995777107,100.0,0.9747681004676308,0.0004029694997466905,0.035094374070655535,1.0117821987358988,0.4722189865936602,0.0,0.0,1.0249751086849268,0.6689641106067579,0.002383441697937344,1.6509849822385392,0.37930770738767106,0.021600004338704185,59.99913481766636,0.021600000000011672,0.0006392655313428384,0.002790471528197455,3.999999999810734
32.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.9687029643260606,0.007951264600306783,2.0000000000000002e6,3.999999925027416,100.0,0.9712982432518673,0.0002602485344376098,0.03779065678361675,0.8263424445354828,0.4709073411201636,0.0,0.0,0.9010622308754607,0.5884569012118701,0.002963066531795532,1.9469697744679186,0.22835668977225648,0.0216000052076846,59.998198101652825,0.02160000000000001,0.0004952361778981501,0.0033270561872525903,3.9999999999999574
33.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.8973050229175296,0.0006189028919890599,2.0000000000000002e6,3.9999999896844205,100.0,0.9329159838305104,9.290741785406182e-6,0.06024241615259602,0.25183382576489993,0.4669967482090608,0.0,0.0,0.3855176007974247,0.46668630861500376,0.007963710361309452,3.999852537503365,3.682865313213007e-5,0.021600000025255917,258.07842702324086,0.02160000000000001,6.786085848430585e-5,0.008011290406803479,3.999999999983675
34.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.8538270560817631,0.00015834887929345445,2.0000000000000002e6,3.9999999914328583,100.0,0.9073446447291184,2.378273979837524e-6,0.07144009033909783,0.1769278792112405,0.4667511194022898,0.0,0.0,0.2791211462079926,0.4692507845776957,0.009360335694412174,2.790606876315777,0.004845221083179509,0.021600000292502648,359.98994685198215,0.021600000000000057,2.6666761796017102e-5,0.009421064713275511,3.999999999997875
35.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.7024119213098895,1.1132685903309482e-6,2.0000000000000002e6,3.9999999789096656,100.0,0.773051227245004,5.7328878642117576e-8,0.11338158348087388,0.08690559473804853,0.4666672604099148,0.0,0.0,0.11395553565489777,0.5283020554127215,0.01960845327513862,1.1005935988423081,0.11556635389885282,0.021600109478330444,2000.0486640093593,0.02160000000000028,8.734592022462686e-7,0.018681709848049576,3.9999999975912237
36.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.6082725793435323,3.140718012745055e-8,2.0000000000000002e6,3.9999999586034134,100.0,0.6355441566109613,7.427459181553957e-9,0.14418918029003905,0.06602057349515351,0.46666668341716266,0.0,0.0,0.07096077463055177,0.5223195666160108,0.02407512096333653,0.7002484429212317,0.10434918740502022,0.021600001695610715,2940.0061622862963,0.021600000000000407,6.265876975990664e-8,0.02276267839760013,3.999999999017875
37.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.49451367594708445,1.875508188941532e-10,2.0000000000000002e6,3.9999999395511194,100.0,0.4094062110599237,6.278629156912657e-10,0.18394973460711317,0.05116274711085939,0.4666666667666937,0.0,0.0,0.04378994403569878,0.4772878169103985,0.02947472030980797,0.700022053954233,0.019914656706997276,0.021600148746691854,3680.0559067081485,0.021600000000000057,1.2099060088902105e-9,0.027851797364629456,3.9999997359671187
38.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.4019618373164817,1.1173973989602634e-12,2.0000000000000002e6,3.9999999913754953,100.0,0.21049093854802586,7.355737246263924e-11,0.21286884974618736,0.04324484720083566,0.4666666666672626,0.0,0.0,0.032757152803230286,0.46666666666695644,0.03365387140917681,3.931572648650842,5.434145559151798e-13,0.02160000000000001,4608.492272243808,0.021600000000000407,2.8532672801399883e-11,0.03246502915287805,3.999984920351579
39.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.30696769815763364,1.4237163240400388e-15,2.0000000000000002e6,3.999999988889583,100.0,0.0601337207568989,6.1328319097227614e-12,0.2323518008616835,0.03731726341869661,0.4666666666666674,0.0,0.0,0.027516753751762053,0.46666666666666673,0.03834002554149659,3.8909383285886454,1.6529043705874552e-16,0.021600000001724663,5981.272616731253,0.021600000000000234,8.584414853478105e-13,0.03678407279553577,3.9999897301389686
40.0,0.36,0.07,0.0216,1.09,2000,1,96.0,0.19054607176634555,1.0805176751239826e-20,2.0000000000000002e6,3.9999999817395793,100.0,0.0019995585113732036,1.2804650450388675e-13,0.23946014181841516,0.031950019715083745,0.4666666666666666,0.0,0.0,0.025913885295422455,0.4666666666666666,0.04319172199013722,3.111145557745173,4.9603846220945253e-20,0.0216000000000149,7590.840040977901,0.02160000000000032,1.6366930398913515e-13,0.04091034421398112,3.9972227676468544
